game_id,season,game_type,week,date,weekday,gametime,home,away,neutral,div_game,roof,temp,wind,home_rest,away_rest,spread_close,total_close,home_ml,away_ml,margin,total_points,playoff,home_cover_margin,home_covered,over_margin,over_result,home_won,primetime,abs_spread,dog_is_home,has_fav,dog_res,home_res,over_res,under_res,ml_fav,ml_dog,ret_fav,ret_dog,pred_home_margin,abs_spread_err,abs_total_err
2025_02_WAS_GB,2025,REG,2,2025-09-11,Thursday,20:15,GB,WAS,0,0,outdoors,65.0,7.0,4,4,-3.5,48.5,-185.0,154.0,9.0,45.0,0,5.5,W,-3.5,U,1,1,3.5,False,True,L,W,L,W,-185.0,154.0,0.5405405405405406,-1.0,3.5,5.5,3.5
2025_02_CLE_BAL,2025,REG,2,2025-09-14,Sunday,13:00,BAL,CLE,0,1,outdoors,82.0,3.0,7,7,-12.5,46.5,-900.0,600.0,24.0,58.0,0,11.5,W,11.5,O,1,0,12.5,False,True,L,W,W,L,-900.0,600.0,0.1111111111111111,-1.0,12.5,11.5,11.5
2025_02_JAX_CIN,2025,REG,2,2025-09-14,Sunday,13:00,CIN,JAX,0,0,outdoors,85.0,3.0,7,7,-3.5,49.5,-192.0,160.0,4.0,58.0,0,0.5,W,8.5,O,1,0,3.5,False,True,L,W,W,L,-192.0,160.0,0.5208333333333334,-1.0,3.5,0.5,8.5
2025_02_NYG_DAL,2025,REG,2,2025-09-14,Sunday,13:00,DAL,NYG,0,1,closed,,,10,7,-4.5,44.5,-238.0,195.0,3.0,77.0,0,-1.5,L,32.5,O,1,0,4.5,False,True,W,L,W,L,-238.0,195.0,0.4201680672268907,-1.0,4.5,1.5,32.5
2025_02_CHI_DET,2025,REG,2,2025-09-14,Sunday,13:00,DET,CHI,0,1,dome,,,7,6,-6.0,46.5,-270.0,220.0,31.0,73.0,0,25.0,W,26.5,O,1,0,6.0,False,True,L,W,W,L,-270.0,220.0,0.3703703703703703,-1.0,6.0,25.0,26.5
2025_02_NE_MIA,2025,REG,2,2025-09-14,Sunday,13:00,MIA,NE,0,1,outdoors,89.0,4.0,7,7,-1.5,43.5,-125.0,105.0,-6.0,60.0,0,-7.5,L,16.5,O,0,0,1.5,False,True,W,L,W,L,-125.0,105.0,-1.0,1.05,1.5,7.5,16.5
2025_02_SF_NO,2025,REG,2,2025-09-14,Sunday,13:00,NO,SF,0,0,dome,,,7,7,3.0,40.5,140.0,-166.0,-5.0,47.0,0,-2.0,L,6.5,O,0,0,3.0,True,True,L,L,W,L,-166.0,140.0,0.6024096385542169,-1.0,-3.0,2.0,6.5
2025_02_BUF_NYJ,2025,REG,2,2025-09-14,Sunday,13:00,NYJ,BUF,0,1,outdoors,80.0,3.0,7,7,6.0,47.5,235.0,-290.0,-20.0,40.0,0,-14.0,L,-7.5,U,0,0,6.0,True,True,L,L,L,W,-290.0,235.0,0.3448275862068966,-1.0,-6.0,14.0,7.5
2025_02_SEA_PIT,2025,REG,2,2025-09-14,Sunday,13:00,PIT,SEA,0,0,outdoors,79.0,5.0,7,7,-3.5,40.5,-192.0,160.0,-14.0,48.0,0,-17.5,L,7.5,O,0,0,3.5,False,True,W,L,W,L,-192.0,160.0,-1.0,1.6,3.5,17.5,7.5
2025_02_LA_TEN,2025,REG,2,2025-09-14,Sunday,13:00,TEN,LA,0,0,outdoors,83.0,3.0,7,7,5.5,41.5,205.0,-250.0,-14.0,52.0,0,-8.5,L,10.5,O,0,0,5.5,True,True,L,L,W,L,-250.0,205.0,0.4,-1.0,-5.5,8.5,10.5
2025_02_CAR_ARI,2025,REG,2,2025-09-14,Sunday,16:05,ARI,CAR,0,0,closed,,,7,7,-7.0,45.5,-310.0,250.0,5.0,49.0,0,-2.0,L,3.5,O,1,0,7.0,False,True,W,L,W,L,-310.0,250.0,0.3225806451612903,-1.0,7.0,2.0,3.5
2025_02_DEN_IND,2025,REG,2,2025-09-14,Sunday,16:05,IND,DEN,0,0,closed,,,7,7,2.5,43.5,110.0,-130.0,1.0,57.0,0,3.5,W,13.5,O,1,0,2.5,True,True,W,W,W,L,-130.0,110.0,-1.0,1.1,-2.5,3.5,13.5
2025_02_PHI_KC,2025,REG,2,2025-09-14,Sunday,16:25,KC,PHI,0,0,outdoors,88.0,12.0,9,10,1.5,46.5,102.0,-122.0,-3.0,37.0,0,-1.5,L,-9.5,U,0,0,1.5,True,True,L,L,L,W,-122.0,102.0,0.819672131147541,-1.0,-1.5,1.5,9.5
2025_02_ATL_MIN,2025,REG,2,2025-09-14,Sunday,20:20,MIN,ATL,0,0,dome,,,6,7,-3.5,44.5,-180.0,150.0,-16.0,28.0,0,-19.5,L,-16.5,U,0,1,3.5,False,True,W,L,L,W,-180.0,150.0,-1.0,1.5,3.5,19.5,16.5
2025_02_TB_HOU,2025,REG,2,2025-09-15,Monday,19:00,HOU,TB,0,0,closed,,,8,8,-2.5,42.5,-135.0,114.0,-1.0,39.0,0,-3.5,L,-3.5,U,0,1,2.5,False,True,W,L,L,W,-135.0,114.0,-1.0,1.14,2.5,3.5,3.5
2025_02_LAC_LV,2025,REG,2,2025-09-15,Monday,22:00,LV,LAC,0,1,dome,,,8,10,3.5,46.5,164.0,-198.0,-11.0,29.0,0,-7.5,L,-17.5,U,0,1,3.5,True,True,L,L,L,W,-198.0,164.0,0.5050505050505051,-1.0,-3.5,7.5,17.5
2025_03_MIA_BUF,2025,REG,3,2025-09-18,Thursday,20:15,BUF,MIA,0,1,outdoors,68.0,7.0,4,4,-12.5,50.5,-800.0,550.0,10.0,52.0,0,-2.5,L,1.5,O,1,1,12.5,False,True,W,L,W,L,-800.0,550.0,0.125,-1.0,12.5,2.5,1.5
2025_03_ATL_CAR,2025,REG,3,2025-09-21,Sunday,13:00,CAR,ATL,0,1,outdoors,83.0,5.0,7,7,5.5,44.5,185.0,-225.0,30.0,30.0,0,35.5,W,-14.5,U,1,0,5.5,True,True,W,W,L,W,-225.0,185.0,-1.0,1.85,-5.5,35.5,14.5
2025_03_GB_CLE,2025,REG,3,2025-09-21,Sunday,13:00,CLE,GB,0,0,outdoors,79.0,10.0,7,10,8.5,41.5,360.0,-470.0,3.0,23.0,0,11.5,W,-18.5,U,1,0,8.5,True,True,W,W,L,W,-470.0,360.0,-1.0,3.6,-8.5,11.5,18.5
2025_03_HOU_JAX,2025,REG,3,2025-09-21,Sunday,13:00,JAX,HOU,0,1,outdoors,85.0,11.0,7,6,-1.5,43.5,-125.0,105.0,7.0,27.0,0,5.5,W,-16.5,U,1,0,1.5,False,True,L,W,L,W,-125.0,105.0,0.8,-1.0,1.5,5.5,16.5
2025_03_CIN_MIN,2025,REG,3,2025-09-21,Sunday,13:00,MIN,CIN,0,0,dome,,,7,7,-3.0,41.5,-162.0,136.0,38.0,58.0,0,35.0,W,16.5,O,1,0,3.0,False,True,L,W,W,L,-162.0,136.0,0.6172839506172839,-1.0,3.0,35.0,16.5
2025_03_PIT_NE,2025,REG,3,2025-09-21,Sunday,13:00,NE,PIT,0,0,outdoors,66.0,5.0,7,7,1.5,44.5,100.0,-120.0,-7.0,35.0,0,-5.5,L,-9.5,U,0,0,1.5,True,True,L,L,L,W,-120.0,100.0,0.8333333333333334,-1.0,-1.5,5.5,9.5
2025_03_LA_PHI,2025,REG,3,2025-09-21,Sunday,13:00,PHI,LA,0,0,outdoors,73.0,9.0,7,7,-3.5,45.5,-198.0,164.0,7.0,59.0,0,3.5,W,13.5,O,1,0,3.5,False,True,L,W,W,L,-198.0,164.0,0.5050505050505051,-1.0,3.5,3.5,13.5
2025_03_NYJ_TB,2025,REG,3,2025-09-21,Sunday,13:00,TB,NYJ,0,0,outdoors,88.0,5.0,6,7,-6.5,43.5,-345.0,275.0,2.0,56.0,0,-4.5,L,12.5,O,1,0,6.5,False,True,W,L,W,L,-345.0,275.0,0.2898550724637681,-1.0,6.5,4.5,12.5
2025_03_IND_TEN,2025,REG,3,2025-09-21,Sunday,13:00,TEN,IND,0,1,outdoors,84.0,8.0,7,7,6.0,43.5,200.0,-245.0,-21.0,61.0,0,-15.0,L,17.5,O,0,0,6.0,True,True,L,L,W,L,-245.0,200.0,0.4081632653061224,-1.0,-6.0,15.0,17.5
2025_03_LV_WAS,2025,REG,3,2025-09-21,Sunday,13:00,WAS,LV,0,0,outdoors,72.0,6.0,10,6,-2.5,43.5,-155.0,130.0,17.0,65.0,0,14.5,W,21.5,O,1,0,2.5,False,True,L,W,W,L,-155.0,130.0,0.6451612903225806,-1.0,2.5,14.5,21.5
2025_03_DEN_LAC,2025,REG,3,2025-09-21,Sunday,16:05,LAC,DEN,0,1,dome,,,6,7,-2.5,45.5,-155.0,130.0,3.0,43.0,0,0.5,W,-2.5,U,1,0,2.5,False,True,L,W,L,W,-155.0,130.0,0.6451612903225806,-1.0,2.5,0.5,2.5
2025_03_NO_SEA,2025,REG,3,2025-09-21,Sunday,16:05,SEA,NO,0,0,outdoors,63.0,3.0,7,7,-7.5,41.5,-375.0,295.0,31.0,57.0,0,23.5,W,15.5,O,1,0,7.5,False,True,L,W,W,L,-375.0,295.0,0.2666666666666666,-1.0,7.5,23.5,15.5
2025_03_DAL_CHI,2025,REG,3,2025-09-21,Sunday,16:25,CHI,DAL,0,0,outdoors,82.0,4.0,7,7,1.5,49.5,105.0,-125.0,17.0,45.0,0,18.5,W,-4.5,U,1,0,1.5,True,True,W,W,L,W,-125.0,105.0,-1.0,1.05,-1.5,18.5,4.5
2025_03_ARI_SF,2025,REG,3,2025-09-21,Sunday,16:25,SF,ARI,0,1,outdoors,72.0,7.0,7,7,-1.5,44.5,-125.0,105.0,1.0,31.0,0,-0.5,L,-13.5,U,1,0,1.5,False,True,W,L,L,W,-125.0,105.0,0.8,-1.0,1.5,0.5,13.5
2025_03_KC_NYG,2025,REG,3,2025-09-21,Sunday,20:20,NYG,KC,0,0,outdoors,65.0,5.0,7,7,6.0,44.5,260.0,-325.0,-13.0,31.0,0,-7.0,L,-13.5,U,0,1,6.0,True,True,L,L,L,W,-325.0,260.0,0.3076923076923077,-1.0,-6.0,7.0,13.5
2025_03_DET_BAL,2025,REG,3,2025-09-22,Monday,20:15,BAL,DET,0,0,outdoors,74.0,7.0,8,8,-4.5,53.5,-245.0,200.0,-8.0,68.0,0,-12.5,L,14.5,O,0,1,4.5,False,True,W,L,W,L,-245.0,200.0,-1.0,2.0,4.5,12.5,14.5
2025_04_SEA_ARI,2025,REG,4,2025-09-25,Thursday,20:15,ARI,SEA,0,1,closed,,,4,4,1.5,43.5,105.0,-125.0,-3.0,43.0,0,-1.5,L,-0.5,U,0,1,1.5,True,True,L,L,L,W,-125.0,105.0,0.8,-1.0,-1.5,1.5,0.5
2025_04_MIN_PIT,2025,REG,4,2025-09-28,Sunday,09:30,PIT,MIN,1,0,outdoors,61.0,5.0,7,7,2.5,41.5,124.0,-148.0,3.0,45.0,0,5.5,W,3.5,O,1,0,2.5,True,True,W,W,W,L,-148.0,124.0,-1.0,1.24,-2.5,5.5,3.5
2025_04_WAS_ATL,2025,REG,4,2025-09-28,Sunday,13:00,ATL,WAS,0,0,closed,,,7,7,-2.5,43.5,-142.0,120.0,7.0,61.0,0,4.5,W,17.5,O,1,0,2.5,False,True,L,W,W,L,-142.0,120.0,0.704225352112676,-1.0,2.5,4.5,17.5
2025_04_NO_BUF,2025,REG,4,2025-09-28,Sunday,13:00,BUF,NO,0,0,outdoors,73.0,7.0,10,7,-15.5,48.5,-1350.0,800.0,12.0,50.0,0,-3.5,L,1.5,O,1,0,15.5,False,True,W,L,W,L,-1350.0,800.0,0.074074074074074,-1.0,15.5,3.5,1.5
2025_04_CLE_DET,2025,REG,4,2025-09-28,Sunday,13:00,DET,CLE,0,0,dome,,,6,7,-10.0,44.5,-550.0,410.0,24.0,44.0,0,14.0,W,-0.5,U,1,0,10.0,False,True,L,W,L,W,-550.0,410.0,0.1818181818181818,-1.0,10.0,14.0,0.5
2025_04_TEN_HOU,2025,REG,4,2025-09-28,Sunday,13:00,HOU,TEN,0,1,closed,,,7,7,-7.5,39.5,-440.0,340.0,26.0,26.0,0,18.5,W,-13.5,U,1,0,7.5,False,True,L,W,L,W,-440.0,340.0,0.2272727272727272,-1.0,7.5,18.5,13.5
2025_04_CAR_NE,2025,REG,4,2025-09-28,Sunday,13:00,NE,CAR,0,0,outdoors,76.0,7.0,7,7,-5.5,42.5,-265.0,215.0,29.0,55.0,0,23.5,W,12.5,O,1,0,5.5,False,True,L,W,W,L,-265.0,215.0,0.3773584905660377,-1.0,5.5,23.5,12.5
2025_04_LAC_NYG,2025,REG,4,2025-09-28,Sunday,13:00,NYG,LAC,0,0,outdoors,81.0,4.0,7,7,6.0,43.5,230.0,-285.0,3.0,39.0,0,9.0,W,-4.5,U,1,0,6.0,True,True,W,W,L,W,-285.0,230.0,-1.0,2.3,-6.0,9.0,4.5
2025_04_PHI_TB,2025,REG,4,2025-09-28,Sunday,13:00,TB,PHI,0,0,outdoors,88.0,6.0,7,7,3.5,44.5,154.0,-185.0,-6.0,56.0,0,-2.5,L,11.5,O,0,0,3.5,True,True,L,L,W,L,-185.0,154.0,0.5405405405405406,-1.0,-3.5,2.5,11.5
2025_04_IND_LA,2025,REG,4,2025-09-28,Sunday,16:05,LA,IND,0,0,dome,,,7,7,-3.5,49.5,-185.0,154.0,7.0,47.0,0,3.5,W,-2.5,U,1,0,3.5,False,True,L,W,L,W,-185.0,154.0,0.5405405405405406,-1.0,3.5,3.5,2.5
2025_04_JAX_SF,2025,REG,4,2025-09-28,Sunday,16:05,SF,JAX,0,0,outdoors,72.0,7.0,7,7,-3.5,45.5,-180.0,150.0,-5.0,47.0,0,-8.5,L,1.5,O,0,0,3.5,False,True,W,L,W,L,-180.0,150.0,-1.0,1.5,3.5,8.5,1.5
2025_04_BAL_KC,2025,REG,4,2025-09-28,Sunday,16:25,KC,BAL,0,0,outdoors,89.0,10.0,7,6,2.5,48.5,124.0,-148.0,17.0,57.0,0,19.5,W,8.5,O,1,0,2.5,True,True,W,W,W,L,-148.0,124.0,-1.0,1.24,-2.5,19.5,8.5
2025_04_CHI_LV,2025,REG,4,2025-09-28,Sunday,16:25,LV,CHI,0,0,dome,,,7,7,-1.5,47.5,-125.0,105.0,-1.0,49.0,0,-2.5,L,1.5,O,0,0,1.5,False,True,W,L,W,L,-125.0,105.0,-1.0,1.05,1.5,2.5,1.5
2025_04_GB_DAL,2025,REG,4,2025-09-28,Sunday,20:20,DAL,GB,0,0,closed,,,7,7,7.0,47.5,275.0,-345.0,0.0,80.0,0,7.0,W,32.5,O,0,1,7.0,True,True,W,W,W,L,-345.0,275.0,0.2898550724637681,-1.0,-7.0,7.0,32.5
2025_04_NYJ_MIA,2025,REG,4,2025-09-29,Monday,19:15,MIA,NYJ,0,1,outdoors,88.0,17.0,11,8,-2.5,44.5,-148.0,124.0,6.0,48.0,0,3.5,W,3.5,O,1,1,2.5,False,True,L,W,W,L,-148.0,124.0,0.6756756756756757,-1.0,2.5,3.5,3.5
2025_04_CIN_DEN,2025,REG,4,2025-09-29,Monday,20:15,DEN,CIN,0,0,outdoors,66.0,12.0,8,8,-7.5,44.5,-470.0,360.0,25.0,31.0,0,17.5,W,-13.5,U,1,1,7.5,False,True,L,W,L,W,-470.0,360.0,0.2127659574468085,-1.0,7.5,17.5,13.5
2025_05_SF_LA,2025,REG,5,2025-10-02,Thursday,20:15,LA,SF,0,1,dome,,,4,4,-8.5,43.5,-440.0,340.0,-3.0,49.0,0,-11.5,L,5.5,O,0,1,8.5,False,True,W,L,W,L,-440.0,340.0,-1.0,3.4,8.5,11.5,5.5
2025_05_MIN_CLE,2025,REG,5,2025-10-05,Sunday,09:30,CLE,MIN,1,0,outdoors,61.0,14.0,7,7,3.5,35.5,164.0,-198.0,-4.0,38.0,0,-0.5,L,2.5,O,0,0,3.5,True,True,L,L,W,L,-198.0,164.0,0.5050505050505051,-1.0,-3.5,0.5,2.5
2025_05_HOU_BAL,2025,REG,5,2025-10-05,Sunday,13:00,BAL,HOU,0,0,outdoors,78.0,2.0,7,7,2.5,41.5,124.0,-148.0,-34.0,54.0,0,-31.5,L,12.5,O,0,0,2.5,True,True,L,L,W,L,-148.0,124.0,0.6756756756756757,-1.0,-2.5,31.5,12.5
2025_05_MIA_CAR,2025,REG,5,2025-10-05,Sunday,13:00,CAR,MIA,0,0,outdoors,77.0,8.0,7,6,1.5,44.5,100.0,-120.0,3.0,51.0,0,4.5,W,6.5,O,1,0,1.5,True,True,W,W,W,L,-120.0,100.0,-1.0,1.0,-1.5,4.5,6.5
2025_05_LV_IND,2025,REG,5,2025-10-05,Sunday,13:00,IND,LV,0,0,closed,,,7,7,-7.0,46.5,-360.0,285.0,34.0,46.0,0,27.0,W,-0.5,U,1,0,7.0,False,True,L,W,L,W,-360.0,285.0,0.2777777777777778,-1.0,7.0,27.0,0.5
2025_05_NYG_NO,2025,REG,5,2025-10-05,Sunday,13:00,NO,NYG,0,0,dome,,,7,7,-1.5,41.5,-120.0,100.0,12.0,40.0,0,10.5,W,-1.5,U,1,0,1.5,False,True,L,W,L,W,-120.0,100.0,0.8333333333333334,-1.0,1.5,10.5,1.5
2025_05_DAL_NYJ,2025,REG,5,2025-10-05,Sunday,13:00,NYJ,DAL,0,0,outdoors,82.0,3.0,6,7,-1.5,48.5,-115.0,-105.0,-15.0,59.0,0,-16.5,L,10.5,O,0,0,1.5,False,True,W,L,W,L,-115.0,-105.0,-1.0,0.9523809523809524,1.5,16.5,10.5
2025_05_DEN_PHI,2025,REG,5,2025-10-05,Sunday,13:00,PHI,DEN,0,0,outdoors,80.0,6.0,7,6,-3.5,44.5,-218.0,180.0,-4.0,38.0,0,-7.5,L,-6.5,U,0,0,3.5,False,True,W,L,L,W,-218.0,180.0,-1.0,1.8,3.5,7.5,6.5
2025_05_TEN_ARI,2025,REG,5,2025-10-05,Sunday,16:05,ARI,TEN,0,0,closed,,,10,7,-7.5,41.5,-425.0,330.0,-1.0,43.0,0,-8.5,L,1.5,O,0,0,7.5,False,True,W,L,W,L,-425.0,330.0,-1.0,3.3,7.5,8.5,1.5
2025_05_TB_SEA,2025,REG,5,2025-10-05,Sunday,16:05,SEA,TB,0,0,outdoors,61.0,8.0,10,7,-3.5,44.5,-180.0,150.0,-3.0,73.0,0,-6.5,L,28.5,O,0,0,3.5,False,True,W,L,W,L,-180.0,150.0,-1.0,1.5,3.5,6.5,28.5
2025_05_DET_CIN,2025,REG,5,2025-10-05,Sunday,16:25,CIN,DET,0,0,outdoors,84.0,7.0,6,7,10.5,49.5,425.0,-575.0,-13.0,61.0,0,-2.5,L,11.5,O,0,0,10.5,True,True,L,L,W,L,-575.0,425.0,0.1739130434782608,-1.0,-10.5,2.5,11.5
2025_05_WAS_LAC,2025,REG,5,2025-10-05,Sunday,16:25,LAC,WAS,0,0,dome,,,7,7,-2.5,47.5,-155.0,130.0,-17.0,37.0,0,-19.5,L,-10.5,U,0,0,2.5,False,True,W,L,L,W,-155.0,130.0,-1.0,1.3,2.5,19.5,10.5
2025_05_NE_BUF,2025,REG,5,2025-10-05,Sunday,20:20,BUF,NE,0,1,outdoors,66.0,3.0,7,7,-7.5,49.5,-395.0,310.0,-3.0,43.0,0,-10.5,L,-6.5,U,0,1,7.5,False,True,W,L,L,W,-395.0,310.0,-1.0,3.1,7.5,10.5,6.5
2025_05_KC_JAX,2025,REG,5,2025-10-06,Monday,20:15,JAX,KC,0,0,outdoors,80.0,12.0,8,8,3.5,45.5,164.0,-198.0,3.0,59.0,0,6.5,W,13.5,O,1,1,3.5,True,True,W,W,W,L,-198.0,164.0,-1.0,1.64,-3.5,6.5,13.5
2025_06_PHI_NYG,2025,REG,6,2025-10-09,Thursday,20:15,NYG,PHI,0,1,outdoors,53.0,3.0,4,4,7.0,40.5,310.0,-395.0,17.0,51.0,0,24.0,W,10.5,O,1,1,7.0,True,True,W,W,W,L,-395.0,310.0,-1.0,3.1,-7.0,24.0,10.5
2025_06_DEN_NYJ,2025,REG,6,2025-10-12,Sunday,09:30,NYJ,DEN,1,0,outdoors,59.0,6.0,7,7,7.5,43.5,310.0,-395.0,-2.0,24.0,0,5.5,W,-19.5,U,0,0,7.5,True,True,W,W,L,W,-395.0,310.0,0.2531645569620253,-1.0,-7.5,5.5,19.5
2025_06_LA_BAL,2025,REG,6,2025-10-12,Sunday,13:00,BAL,LA,0,0,outdoors,64.0,15.0,7,10,7.0,43.5,280.0,-355.0,-14.0,20.0,0,-7.0,L,-23.5,U,0,0,7.0,True,True,L,L,L,W,-355.0,280.0,0.2816901408450704,-1.0,-7.0,7.0,23.5
2025_06_DAL_CAR,2025,REG,6,2025-10-12,Sunday,13:00,CAR,DAL,0,0,outdoors,68.0,15.0,7,7,3.0,47.5,145.0,-175.0,3.0,57.0,0,6.0,W,9.5,O,1,0,3.0,True,True,W,W,W,L,-175.0,145.0,-1.0,1.45,-3.0,6.0,9.5
2025_06_ARI_IND,2025,REG,6,2025-10-12,Sunday,13:00,IND,ARI,0,0,closed,,,7,7,-8.5,46.5,-470.0,360.0,4.0,58.0,0,-4.5,L,11.5,O,1,0,8.5,False,True,W,L,W,L,-470.0,360.0,0.2127659574468085,-1.0,8.5,4.5,11.5
2025_06_SEA_JAX,2025,REG,6,2025-10-12,Sunday,13:00,JAX,SEA,0,0,outdoors,76.0,8.0,6,7,1.5,47.5,-105.0,-115.0,-8.0,32.0,0,-6.5,L,-15.5,U,0,0,1.5,True,True,L,L,L,W,-115.0,-105.0,0.8695652173913043,-1.0,-1.5,6.5,15.5
2025_06_LAC_MIA,2025,REG,6,2025-10-12,Sunday,13:00,MIA,LAC,0,0,outdoors,85.0,4.0,7,7,3.5,45.5,170.0,-205.0,-2.0,56.0,0,1.5,W,10.5,O,0,0,3.5,True,True,W,W,W,L,-205.0,170.0,0.4878048780487805,-1.0,-3.5,1.5,10.5
2025_06_NE_NO,2025,REG,6,2025-10-12,Sunday,13:00,NO,NE,0,0,dome,,,7,7,3.5,46.5,160.0,-192.0,-6.0,44.0,0,-2.5,L,-2.5,U,0,0,3.5,True,True,L,L,L,W,-192.0,160.0,0.5208333333333334,-1.0,-3.5,2.5,2.5
2025_06_CLE_PIT,2025,REG,6,2025-10-12,Sunday,13:00,PIT,CLE,0,1,outdoors,64.0,8.0,14,7,-5.5,37.5,-278.0,225.0,14.0,32.0,0,8.5,W,-5.5,U,1,0,5.5,False,True,L,W,L,W,-278.0,225.0,0.3597122302158273,-1.0,5.5,8.5,5.5
2025_06_TEN_LV,2025,REG,6,2025-10-12,Sunday,16:05,LV,TEN,0,0,dome,,,7,7,-3.5,41.5,-185.0,154.0,10.0,30.0,0,6.5,W,-11.5,U,1,0,3.5,False,True,L,W,L,W,-185.0,154.0,0.5405405405405406,-1.0,3.5,6.5,11.5
2025_06_CIN_GB,2025,REG,6,2025-10-12,Sunday,16:25,GB,CIN,0,0,outdoors,64.0,14.0,14,7,-14.0,44.5,-1000.0,650.0,9.0,45.0,0,-5.0,L,0.5,O,1,0,14.0,False,True,W,L,W,L,-1000.0,650.0,0.1,-1.0,14.0,5.0,0.5
2025_06_SF_TB,2025,REG,6,2025-10-12,Sunday,16:25,TB,SF,0,0,outdoors,82.0,10.0,7,10,-3.5,46.5,-192.0,160.0,11.0,49.0,0,7.5,W,2.5,O,1,0,3.5,False,True,L,W,W,L,-192.0,160.0,0.5208333333333334,-1.0,3.5,7.5,2.5
2025_06_DET_KC,2025,REG,6,2025-10-12,Sunday,20:20,KC,DET,0,0,outdoors,85.0,13.0,6,7,-2.5,51.5,-142.0,120.0,13.0,47.0,0,10.5,W,-4.5,U,1,1,2.5,False,True,L,W,L,W,-142.0,120.0,0.704225352112676,-1.0,2.5,10.5,4.5
2025_06_BUF_ATL,2025,REG,6,2025-10-13,Monday,19:15,ATL,BUF,0,0,closed,,,15,8,3.5,49.5,170.0,-205.0,10.0,38.0,0,13.5,W,-11.5,U,1,1,3.5,True,True,W,W,L,W,-205.0,170.0,-1.0,1.7,-3.5,13.5,11.5
2025_06_CHI_WAS,2025,REG,6,2025-10-13,Monday,20:15,WAS,CHI,0,0,outdoors,59.0,12.0,8,15,-5.5,49.5,-258.0,210.0,-1.0,49.0,0,-6.5,L,-0.5,U,0,1,5.5,False,True,W,L,L,W,-258.0,210.0,-1.0,2.1,5.5,6.5,0.5
2025_07_PIT_CIN,2025,REG,7,2025-10-16,Thursday,20:15,CIN,PIT,0,1,outdoors,60.0,5.0,4,4,5.5,45.5,200.0,-245.0,2.0,64.0,0,7.5,W,18.5,O,1,1,5.5,True,True,W,W,W,L,-245.0,200.0,-1.0,2.0,-5.5,7.5,18.5
2025_07_LA_JAX,2025,REG,7,2025-10-19,Sunday,09:30,JAX,LA,1,0,outdoors,59.0,9.0,7,7,3.0,44.5,140.0,-166.0,-28.0,42.0,0,-25.0,L,-2.5,U,0,0,3.0,True,True,L,L,L,W,-166.0,140.0,0.6024096385542169,-1.0,-3.0,25.0,2.5
2025_07_NO_CHI,2025,REG,7,2025-10-19,Sunday,13:00,CHI,NO,0,0,outdoors,49.0,8.0,6,7,-4.5,43.5,-225.0,185.0,12.0,40.0,0,7.5,W,-3.5,U,1,0,4.5,False,True,L,W,L,W,-225.0,185.0,0.4444444444444444,-1.0,4.5,7.5,3.5
2025_07_MIA_CLE,2025,REG,7,2025-10-19,Sunday,13:00,CLE,MIA,0,0,outdoors,65.0,17.0,7,7,-2.5,34.5,-148.0,124.0,25.0,37.0,0,22.5,W,2.5,O,1,0,2.5,False,True,L,W,W,L,-148.0,124.0,0.6756756756756757,-1.0,2.5,22.5,2.5
2025_07_LV_KC,2025,REG,7,2025-10-19,Sunday,13:00,KC,LV,0,1,outdoors,57.0,9.0,7,7,-13.5,44.5,-950.0,625.0,31.0,31.0,0,17.5,W,-13.5,U,1,0,13.5,False,True,L,W,L,W,-950.0,625.0,0.1052631578947368,-1.0,13.5,17.5,13.5
2025_07_PHI_MIN,2025,REG,7,2025-10-19,Sunday,13:00,MIN,PHI,0,0,dome,,,14,10,2.5,43.5,124.0,-148.0,-6.0,50.0,0,-3.5,L,6.5,O,0,0,2.5,True,True,L,L,W,L,-148.0,124.0,0.6756756756756757,-1.0,-2.5,3.5,6.5
2025_07_CAR_NYJ,2025,REG,7,2025-10-19,Sunday,13:00,NYJ,CAR,0,0,outdoors,71.0,13.0,7,7,-1.5,39.5,-112.0,-108.0,-7.0,19.0,0,-8.5,L,-20.5,U,0,0,1.5,False,True,W,L,L,W,-112.0,-108.0,-1.0,0.925925925925926,1.5,8.5,20.5
2025_07_NE_TEN,2025,REG,7,2025-10-19,Sunday,13:00,TEN,NE,0,0,outdoors,60.0,18.0,7,7,6.5,40.5,235.0,-290.0,-18.0,44.0,0,-11.5,L,3.5,O,0,0,6.5,True,True,L,L,W,L,-290.0,235.0,0.3448275862068966,-1.0,-6.5,11.5,3.5
2025_07_NYG_DEN,2025,REG,7,2025-10-19,Sunday,16:05,DEN,NYG,0,0,outdoors,72.0,3.0,7,10,-7.5,39.5,-425.0,330.0,1.0,65.0,0,-6.5,L,25.5,O,1,0,7.5,False,True,W,L,W,L,-425.0,330.0,0.2352941176470588,-1.0,7.5,6.5,25.5
2025_07_IND_LAC,2025,REG,7,2025-10-19,Sunday,16:05,LAC,IND,0,0,dome,,,7,7,-2.5,48.5,-135.0,114.0,-14.0,62.0,0,-16.5,L,13.5,O,0,0,2.5,False,True,W,L,W,L,-135.0,114.0,-1.0,1.14,2.5,16.5,13.5
2025_07_GB_ARI,2025,REG,7,2025-10-19,Sunday,16:25,ARI,GB,0,0,closed,,,7,7,7.0,44.5,310.0,-395.0,-4.0,50.0,0,3.0,W,5.5,O,0,0,7.0,True,True,W,W,W,L,-395.0,310.0,0.2531645569620253,-1.0,-7.0,3.0,5.5
